created_at,screen_name,text;;;;;;;;
"2020-12-01,NaseemA64107197,""@9x1r1 Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/6Uxm8tCTE1 and use my username (naseem11293NA) as your invitation code.naseem11293NA""";;;;;;;;
"2020-12-04,NaseemA64107197,""@coin_post @cz_binance Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/6Uxm8tCTE1 and use my username (naseem11293NA) as your invitation code.""";;;;;;;;
"2020-12-04,NaseemA64107197,""@TheCrypticWolf1 @cz_binance @binance Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/6Uxm8tCTE1 and use my username (naseem11293NA) as your invitation code.""";;;;;;;;
"2020-12-01,NaseemA64107197,""@ZulfiqarDawar Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/6Uxm8tCTE1 and use my username (naseem11293NA) as your invitation code.naseem11293NA""";;;;;;;;
"2020-12-01,NaseemA64107197,""@Nimu_pk Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/6Uxm8tCTE1 and use my username (naseem11293NA) as your invitation code.naseem11293NA""";;;;;;;;
"2020-12-09,NaseemA64107197,""@abs11281 Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/6Uxm8tCTE1 and use my username (naseem11293NA) as your invitation code.""";;;;;;;;
"2020-12-09,UprisingCrypto,""@cryptosUSD I am sending you 1??! Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/48VXxqSK1J and use my username (Braamo) as your invitation code.""";;;;;;;;
2020-12-09,moayoongi,the cutest angel fairy baby omg??ùß https://t.co/0MTw3wrrZ6;;;;;;;;
"2020-12-09,onome_mao,""@sqcrypto @jack I am sending you 1??! Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/w6GopfReli and use my username (MRSOMO2020) as your invitation code. @jack""";;;;;;;;
2020-12-09,SH1T1SREAL,?????ü?? ?ú???? ?ù???????? ?????????? ?ü???? ???????? ?? ???Ò?ü ?ú???¶?? ???????ù???????? ???????? ???????? ???????Ò?? ???¶?? ?ú?????? ?ú?????? ???Ò?Å ?????????? ???? ?????????Ò?ü ?ú???¶??;;;;;;;;
"2020-12-09,blognrollpl5,""@Eduaussie14 @PeterKapern I am hoping that I am wrong, however, I am afraid that politicians want to use this crisis for """"the great reset."""" The world elites talk about the introduction of digital currency, limitations of """"free speech"""", """"Chinese model of loyalty"""" (in social media), etc.""";;;;;;;;
"2020-12-09,bharadwajs12,""@TimoBitonator I am sending you 1??! Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/poJcS0WWIK and use my username (nullstar) as your invitation code.""";;;;;;;;
"2020-12-09,SerghioSir,""@jobeyui We're living in an economic bubble about to burst, fiat currency will be no more, blockchain technology is changing everything as we speak, the world of digital currency/economy awaits us all""";;;;;;;;
2020-12-09,FreeTheSauce827,@RyanRozbiani They are going to try and launch digital currency next year.;;;;;;;;
"2020-12-09,RawRebellionz,""@Jesusis53688620 Everyone will receive a microchip, that's the mark. Digital currency will be the only currency and it will be tied directly to your microchip.""";;;;;;;;
2020-12-08,thickeyforrest,if you don't get the vaccine when it's avalible ur an idiot and I hope you don't reproduce;;;;;;;;
"2020-12-09,SellUTheTop,""@XrpApe @PeterSchiff @KingAngelotta @BarrySilbert @Grayscale Digital currency backed by Gold. I kinda like that! See, there can be a place for your Gold too, Peter""";;;;;;;;
2020-12-08,VictorGoic0,@Melt_Dem PSA: The US Dollar is already a central bank digital currency.;;;;;;;;
"2020-12-08,nemezi2,""@Rich_Cooper That will never happen and even if it did, it will be heavily regulated. Basically gonna be banking 2.0. Government are not stupid enough to let allow a digital currency replace itÉ??s currency in its own land at least.""";;;;;;;;
"2020-12-09,jerallaire,""2/30 USDC was launched to be a standard that the industry could build on, so @circlepay and @coinbase created Centre Consortium (@centre_io), and built the first governance arrangement for fiat digital currency. https://t.co/flqYPpfZtj""";;;;;;;;
"2020-12-09,jerallaire,""3/30 The vision was broad -- connect every person, every merchant, and every financial service in the world over open internet protocols and blockchains -- but we started with a clear focus:  build a safe, transparent, compliant and ALWAYS redeemable at $1 digital currency.""";;;;;;;;
"2020-12-09,jerallaire,""21/30 It can be connected to popular consumer digital wallets around the world, creating that interoperability that is so needed in the world, and unlocking the benefits of digital currency for billions of end-users.""";;;;;;;;
"2020-12-08,jerallaire,""3/10 Biden Administration is focused on infrastructure and increased American economic competitiveness, and blockchain and digital currency are to play a massive role just like earlier commercialisation of the internet in the 90s.""";;;;;;;;
"2020-12-09,Urban_Walrus,""@kimberlyperks1 @andrewzimmern @nathanmhansen If youÉ??re so worried about digital currency, and youÉ??ve been on Twitter for 4 years, how come you never mentioned it until two weeks ago?";;;;;;;;
;;;;;;;;
"Oh thatÉ??s right. YouÉ??ve been slurping up misinformation that makes you feel superior when you regurgitate it. https://t.co/jg7wuKV0sX""";;;;;;;;
2020-12-09,PaulaDrewParke2,@TrumperWavin The luciferace is in the Covid tattoo. The ID 2020 for digital currency is patent number 060606;;;;;;;;
"2020-12-09,KoKyaw295810,""@Definews_Info @decexfinance DeCEX is a new encrypted digital currency issued based on the Ethereum ERC-20 contract of NFT acquisition and circulation.";;;;;;;;
"#DeFiNews""";;;;;;;;
"2020-12-09,moonares,""@heydave7 Bitcoin's system is not efficient at all in a way on purpose. When digital currency gets adopted more and more, people then will start realize the importance of freedom. Things might go inevitably Cyberpuhk mode for human. BTW, Cyberpunk 2077 is released tomorrow.""";;;;;;;;
2020-12-09,XRPbrainstorm,@truthseek33 Everyone has the same protection for digital currency as they do fiat IE warrants are needed.;;;;;;;;
"2020-12-09,AndreDrunkGiant,""@lib2314 @4160volts @BobPersis @RepAdamSchiff seriously, you all know the answer is a digital currency to reset all debt... a certainty for a fiat currency""";;;;;;;;
2020-12-09,poldi_roller,@aii_aky ?Å?????ÅÒ?ü¨?ü¨?Å?ã¨Åã¨Åã¨Å??ù?;;;;;;;;
2020-12-08,EtoFilisDieWill,Protect Demba Ba É????è? https://t.co/TVTgBjxixa;;;;;;;;
2020-12-09,Taha39900064,@armyofnunn0 IOST to Lead the Digital Currency Transformation. Fill your bag with it also.. IOST is pumping;;;;;;;;
2020-12-09,ccfc1_7,@NepentheZ CanÉ??t be the only 1 whoÉ??s had enough of fifa already;;;;;;;;
2020-12-09,jacobbradley67,@AlexBerenson Just wait till the food supply gets disrupted or they switch to digital currency and turn someone's off. Its coming;;;;;;;;
2020-12-09,VargasYamelin,ME ESTOY MEANDOJSHKJHKHKDHSAKD ???? https://t.co/jxFMXpj8qd;;;;;;;;
2020-12-09,DanBurkholder1,@SellUTheTop @XrpApe @PeterSchiff @KingAngelotta @BarrySilbert @Grayscale Peter has said on many occasions he would be behind a gold backed digital currency;;;;;;;;
"2020-12-09,jonblangiardo,""@filosedillo3 @PeterSchiff @michael_saylor Can you explain to me the value of Bitcoin? Legitimately interested. Like what is the intrinsic value of it, and why is it different from other digital currency. I canÉ??t see the value.""";;;;;;;;
"2020-12-08,Rafeon,""@BillAckman Hi Bill would love to get your business opinion about this channel devoted to digital currency:";;;;;;;;
https://t.co/lzgkS9qXUF;;;;;;;;
"Does this seem like something you would invest in?""";;;;;;;;
2020-12-09,YonSolitary,@Sabya_K @wparag For slavery &amp; control. That's the only reason for peddling Central Bank Digital Currency.;;;;;;;
"2020-12-08,Crypt0Tr4ck,""@Grayscale Enjoy the decentralization and security benefits of blockchain";;;;;;;;
The best investment digital currency tool #ETH;;;;;;;;
"GO UP! ???? Moon! we will see a miracle ATH! 1000$""";;;;;;;;
"2020-12-08,Crypt0Tr4ck,""@Grayscale Enjoy the decentralization and security benefits of blockchain";;;;;;;;
The best investment digital currency tool #ETH;;;;;;;;
"GO UP! ???? Moon! we will see a miracle ATH! 1000$""";;;;;;;;
2020-12-09,247Fame,@PriceSmith8 @postprandialist @Toxic_bitcoiner @pierre_rochard No bitcoin doesn't undo workers earning low wages and living paycheque to paycheque.  Bitcoin ain't Jesus. It's not working miracles. It's just digital store of wealth with great name recognition and network security. It will be like digital gold alongside other digital currency.;;;;;;;;
2020-12-08,ScouseTd,@azza_1332 @Blackragedc1 @ThisisDavina And which digital currency is this ? Bearing in mind all currencies are effectively digital in 2020;;;;;;;;
2020-12-09,council_floyd,@owlwoman911_ @jack The central banks reset will be digital currency. It will only happen in the west at first. Then the banks will use trade to force other countries into. Think euro. Yellen will devalue our currency first. Likely over a 3 day holiday weekend.;;;;;;;;
"2020-12-09,AllinTerra,""@LLinWood The deep state planned to destroy the dollar and move all the financial operations to China &amp";" start digital currency from there. Hence moving businesses there years ago, in preparation of enslavement #2. Cia owns China now via the central banks. Same with Iran. Communism = Cia.""";;;;;;;
"2020-12-08,Halobilitea,""You all remember Bitcoin in 2009 if u have bought a 10$ package you would have been a millionaire by today! ";;;;;;;;
;;;;;;;;
"BizzCoin among more than 9000 different digital currency is the 700s now. In couple months it will rank the 100s and the price of each coin will rise dramatically!""";;;;;;;;
"2020-12-08,_Aafiqz,""@IBCIG Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/UdEeePCLHP and use my username (afiq345) as your invitation code.""";;;;;;;;
"2020-12-08,elli_shelli,""@KamHj4lJYsne3bO @momingjingcha Picture4, ccp has achieved all 3 agenda: population control reduction, digital currency, one world government. And itÉ??s people enjoys the highest level of É??happinessÉ?ù ever reported in human history. Amazing.""";;;;;;;;
"2020-12-08,LibbyAllfax,""2/";;;;;;;;
;;;;;;;;
They took my phone and the computer I use every day to post the case numbers in Florida, and school cases for the entire country.;;;;;;;;
;;;;;;;;
They took evidence of corruption at the state level. ;;;;;;;;
;;;;;;;;
They claimed it was about a security breach.  ;;;;;;;;
;;;;;;;;
This was DeSantis. ;;;;;;;;
;;;;;;;;
"He sent the gestapo.""";;;;;;;;
"2020-12-08,Carlton21449047,""@sarahdenn3 ";;;;;;;;
"Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/WpC7Bitjls and use my username (cartz001) as your invitation code.""";;;;;;;;
2020-12-08,sakret2525,Genel Baè?kanéÒméÒz ve Cumhurbaè?kanéÒméÒz Sn.  @RTErdogan baè?kanléÒé?éÒnda Merkez Karar ve Y??netim Kurulu toplantéÒméÒzéÒ ger??ekleè?tirdik. https://t.co/C4g68wkXL3;;;;;;;;
"2020-12-08,SurrealTurnip,""@guy_barrel Yes, but we require a new digital currency""";;;;;;;;
2020-12-08,KAPNKRUNCH2010,@ShimminyKricket The IMF looking for a new digital currency isn't relevant? lmaoooo;;;;;;;;
"2020-12-08,ffgarrish,""@acoindetective Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/h9XOI5WsZr and use my username (dgarrish74) as your invitation code.""";;;;;;;;
"2020-12-08,ffgarrish,""@CryptoHerc @crypto_birb Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/h9XOI5WsZr and use my username (dgarrish74) as your invitation code.""";;;;;;;;
2020-12-08,ToddQSmith1,@FPVaughanIII I have felt all along Bitcoin and their competitors were created to get the masses addicted to digital currency. Then the IMF's roll out of digital currency would be welcomed with open arms;;;;;;;;
"2020-12-08,AimanKim_,""@IBCIG Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/MMx0nU8DNa and use my username (AimanKim) as your invitation code.""";;;;;;;;
"2020-12-08,rodello437_,""@thevivafrei That is the plan..level everything and """"Build Back Better"""" for the Oligarchs.. a new all digital currency is slated once they destroy the current fiat system..""""Great Reset """" is a conspiracy but not a theory""";;;;;;;;
"2020-12-08,Usrname_Taken_,""@LA022016 @PeterSchiff Couldn't help but notice you're all about the digital currency. was just talking to my wife about whether or not we should go gold, digital, or stocks until we can afford land. What's your opinion on where new money investments should go digitally""";;;;;;;;
"2020-12-08,Yulafciyildiray,""@revolut20 @shuttle_one What are the characteristics of the digital currency infrastructure in the block chain that Shuttle is creating to provide uninterrupted financial services in an era of programmable money?How does this infrastructure solve the current problems of DeFi?";;;;;;;;
;;;;;;;;
"@Njajem @hhaIcyon @bbacani""";;;;;;;;
"2020-12-08,frizzytizzle,""I am sending you 1??! Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/FY7q8ypi9u and use my username (volkoff03) as your invitation code.""";;;;;;;;
"2020-12-08,BSquiri,""@afneil Lagarde and sunak tweet of central bank digital currency(CBDC). Issuance of digitized ?úÉ?™ without debt public or private. The snp will use that playbook. Draghi's2014 -rate stunt failed &amp";" ruined bond market. CBs can't stop buy bonds,nor sell w/out panic rate spike. V serious trap""";;;;;;;
"2020-12-08,Stonekrypt,""@CryptoQuandary Yes, this is a good one. Blew my mind when they said Satoshi spoke about building a digital currency in 2005. ????""";;;;;;;;
"2020-12-08,Karma_is_ARMY1,"".@BTS_twt remains at #1 on the Billboard Artist 100 chart, spending their 14th week at #1.";;;;;;;;
;;;;;;;;
"É?? They become the artist with the 5th most weeks at #1 overall in history. https://t.co/U83PvPzzf3""";;;;;;;;
2020-12-08,_bombnet,d1e2bc3c7d38b53130fc122e859e5e49;;;;;;;;
"2020-12-08,BankXRP,""Standard Chartered a Ripple Investor ????";;;;;;;;
;;;;;;;;
The Group has an equity investment in the Series B preferred shares of Ripple Labs, Inc., which owns a digital currency (XRP) and is being carried at a fair value;;;;;;;;
;;;;;;;;
"https://t.co/lmS7O1k8T0 https://t.co/urj5d3lLjr""";;;;;;;;
2020-12-08,oluchicent,@Akinjoshua2017 What are you saying? We are on the same table sha. Na school remain;;;;;;;;
"2020-12-08,GeorgeWegwitz,""""""..Funds like family offices are selling their gold exchange-traded funds holdings for the digital currency, according to analysts at JPMorgan Chase &amp"; Co.;;;;;;;
"BitcoinÉ??s market capitalization is currently only 3.1% the size of gold.. """" Bloomberg https://t.co/vZaH3L6BlM""";;;;;;;;
"2020-12-08,timbiworld,""@studios_polo Thanks @studios_polo!!!????It is a multiplayer open-world game using rhythmic energy and fun as Digital Currency and celebrates cultural/musical diversity. We like to call it 'game4good', as it can send digital assets to NGOs";" i.e. the skateboard. More here: https://t.co/0Na1mALJah""";;;;;;;
"2020-12-08,Asma40179604,""@News1Lead @maticnetwork @ReefDeFi PlatonCoin is the digital currency of the Platon Finance company, a financial outfit which provides a complex solution of cryptocurrency insurance to its users.";;;;;;;;
"#NewsLead""";;;;;;;;
"2020-12-08,VeChainGame,""@JustinBennettFX I think they become trends. Digital currency is here to stay ";;;;;;;;
;;;;;;;;
"Long live the fanny pack! https://t.co/UyNMKPyKEa""";;;;;;;;
"2020-12-08,hotc4fun,""@SonMemphis In a final analysis all transactions between humans are an exchange of value for some purpose. What form it's in depends solely on the choice of those two parties. Digital currency isn't a threat, it's a more convenient and accessible alternative to what's presently available.????""";;;;;;;;
"2020-12-08,MuazzamFta,""@hadizel @AIT_Online I am sending you 1??! Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/o7fdClH4de and use my username (Imuazzamfta) as your invitation code.""";;;;;;;;
"2020-12-07,gbponz,""Reserves, i.e. currencies accounts between Central Banks, have been """"Digital"""" since the Telex. """"Digital Dominance"""", as in """"We're enthusiastically adopting a Central Bank Digital Currency"""", is what happens to final savers.(2/)""";;;;;;;;
"2020-12-08,gbponz,""4. """"ChinaÉ??s new digital currency inspires tectonic shift in capital flows"""". Because who won't trust a country which successfully blocked bank accounts of #HongKong dissidents who fled ? plus, """"digital Yuan [as it] allows negative rates for É??cashÉ?ù"""". @BaldingsWorld  (5/)""";;;;;;;;
"2020-12-08,cranialaug,""@zo28931928 This guys been preaching doom for ages now. I think what will happen is: ";;;;;;;;
;;;;;;;;
1. Negative rates = economy is fine for a few more years;;;;;;;;
2. MMT = economy is fine for a few more years;;;;;;;;
3. Global digital currency;;;;;;;;
;;;;;;;;
"But quality of life and inequality will keep getting worse""";;;;;;;;
2020-12-08,pappy3331,@KayeMelize @AWISHNSTAR2 @srazqr If we go all digital currency. It will be the end!!!!;;;;;;;;
"2020-12-08,SovereignStatus,""@Yukon_Hiker @rontkim @davidsirota Of course white supremacist racist agenda is not subscribe to only by Anglo's. Any who benefit joins the party if they can see their way to the """"bag.""""  Witness Obama. Economic Hitmen/jackals gunboat diplomacy now is Central Bank control digital currency from The Ivory Tower.""";;;;;;;;
2020-12-07,SovereignStatus,@CPPCommunity3 Governments sovereign create their own money with Capital backed bank. The Federal Reserve is a private bank. It captured our capital. Now capital is used against us as debt created money to enslave the people globally. The reset No Bank digital currency is Digital slavery.;;;;;;;;
2020-12-08,_sooxooo_,putin mais pourquoi il est pass?? de ca ?ˇ ca serieux jÉ??ai la haine il ??tait trop beau https://t.co/VZXPjMJtq5;;;;;;;;
"2020-12-07,navidnathoo,""@ShawkiSukkar At the time, it was the basic idea of a singular currency that anyone in the world can use and access easily. A currency not impacted by a single governmentÉ??s poor decisions or corruption. The digital world needs a digital currency, so Bitcoin just made sense.""";;;;;;;;
"2020-12-08,benedictumus,""@CaroL007_ It has to be legalized, as other aspect of the """"black-market"""" before a digital currency can be introduced.""";;;;;;;;
"2020-12-07,pegasus17x,""@PiNetworkNews Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/ygH5Ei5rZj and use my username (Pegasus19x) as your invitation code.""";;;;;;;;
"2020-12-07,netz_melb,""@_thomasparkes @ShaneSpriggs2 So you're a digital currency man?";;;;;;;;
;;;;;;;;
"How many of your clients these days are paying you in Bitcoin?""";;;;;;;;
"2020-12-08,leonyuchen,""@ChinaBeigeBook Digital currency has many domestic benefits.  Govt can track money easier, catching tax evasion, criminal or dissident financing, etc.  It's easier and quicker to do targeted monetary stimulus as well.  Won't help with breaking USD monopoly on being the reserve currency though""";;;;;;;;
"2020-12-07,_thomasparkes,""@netz_melb @ShaneSpriggs2 I donÉ??t do cash, too many grubby city folk with their coronavirus fingers touched it. IÉ??m more of a digital currency man. Sprigglet hates digital currency for the same reason as the Stawell Noodle Bar.""";;;;;;;;
"2020-12-08,Monkiz411,""É?õ";;;;;;;;
É?õ;;;;;;;;
;;;;;;;;
?ù?˙??????..;;;;;;;;
?????????¶?è ???????? ???????? ?ú???˝?????ü?ê ?????¶?? ?ù?????¶???˙???¶ ?Ê???Ò?ü?? ???Ò?????? ..';;;;;;;;
;;;;;;;;
É?õ;;;;;;;;
"É?õ""";;;;;;;;
"2020-12-08,Scot_Highlander,""@Kevin_McKernan @jcjames_ca @MichaelYeadon3 All they have to do is make it illegal, and using it would make you a criminal, and if you buy anything outside of their digital currency system they will know. Besides, what can you pay for with BTC? Can you buy a house? A car? A fridge? You re still very limited.""";;;;;;;;
2020-12-08,Dacoolmove,@RealCal22 @hlulany_Riks Cash is trash I like the effort though just a recommendation these digital currency rather then having it loss value;;;;;;;;
2020-12-08,Dacoolmove,@RealCal22 @hlulany_Riks Cash is trash I like the effort though just a recommendation these digital currency rather then having it loss value https://t.co/oohi4HA7nL;;;;;;;;
2020-12-08,Dacoolmove,@DEVsLETOOANE @hlulany_Riks Dont be Cash is trash I like the effort though just a recommendation these digital currency rather then having it loss value https://t.co/U7sLtXoKGw;;;;;;;;
2020-12-08,Dacoolmove,@Deejay32362739 @hlulany_Riks Cash is trash I like the effort though just a recommendation these digital currency rather then having it loss value https://t.co/bYPazz5vP9;;;;;;;;
"2020-12-07,RS30002,""@TraderBJones One is to make electric cars popular, the other is normalisation of digital currency so UBI """"minted"""" from nowhere can be achieved and distributed among the jobless masses of the future.";;;;;;;;
;;;;;;;;
"I say bitcoin.""";;;;;;;;
"2020-12-07,TangeManchurian,""@TicTocTick That is what I could never figure out about digital currency-  I recall when it arrived, some guy in CA was selling his house &amp";" would accept bitcoin only- Bitcoin was cheap then- Then it went to the moon- I am aware of no one actually using it for commerce-""";;;;;;;
"2020-12-08,PacificHighway8,""@ElvinRyan_FF I am sending you 1??! Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/ZDpsiatZ0h and use my username (Nicasioa95) as your invitation code.""";;;;;;;;
"2020-12-08,PacificHighway8,""@Factinate I am sending you 1??! Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/ZDpsiatZ0h and use my username (Nicasioa95) as your invitation code.""";;;;;;;;
"2020-12-07,SuperoneUk,""3/ A potential earner is Pi  a new #digitalcurrency developed by #Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/NcA3mxKSLG and use my username (Maldino) as your invitation code.""";;;;;;;;
2020-12-08,WildGeese17,@zerohedge In 12-14 months we are going to have a new Bretton Woods system based on digital/crypto currency. A CBDC- Central Bank Digital Currency. All cash will be illegal. The state will know every transaction you did on the blockchain.;;;;;;;;
"2020-12-07,dmihal,""@mikedemarais @rohangrey @NeerajKA @NathanTankus @valkenburgh Ya I don't see any way that Dai fits this definition.";;;;;;;;
;;;;;;;;
"Nobody is going to receive a digital currency in their Ethereum wallet and somehow confuse it for a US dollar bill. https://t.co/aVTU8P8SKo""";;;;;;;;
2020-12-08,caobode2,@Grayscale U.S. Treasury Department: G7 Treasury Secretary strongly supports the need to regulate digital currency;;;;;;;;
2020-12-08,caobode2,@AaveAave U.S. Treasury Department: G7 Treasury Secretary strongly supports the need to regulate digital currency;;;;;;;;
"2020-12-07,JeffKirdeikis,""@tyler The majority of the world lives completely unaware of how out of control the global monetary systems have become";;;;;;;;
;;;;;;;;
20% of $USD in HISTORY was printed this year alone;;;;;;;;
;;;;;;;;
Most FIAT is now far past the point of return;;;;;;;;
;;;;;;;;
"The opportunity for digital currency has never been better""";;;;;;;;
"2020-12-08,symply_mary,""@djcuppylovers Lol";;;;;;;;
;;;;;;;;
"Pi is a new digital currency developed by Stanford PhDs, with over 6 million members worldwide. To claim your Pi, follow this link https://t.co/xzDr6PqKZk and use my username (boobae001) as your invitation code.""";;;;;;;;
2020-12-08,UseCaseUseWaste,@BarrySilbert Digital Currency Group;;;;;;;;
"2020-12-08,blockchainfirm,""@TheNextTech2018 Due to its decentralized, Blockchain removes the need for middlemen in many  fields such as payments &amp";" real estate. In comparison to traditional financial services, blockchain facilitates faster transactions by allowing P2P cross-border transfers with a digital currency.""";;;;;;;
"2020-12-07,ryandarcy97,""@dentcoin @upbitglobal Lads while we all wait for dent jump on pi and mine from ya phone. Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/sZumPOldbc my username (Rdo97) as your invitation code.""";;;;;;;;
"2020-12-08,littlebum2,""@BarbarianCap Nah, BTC is commie scheme, purpose is to get ppl used to digital currency, then replace USD. After that, super computer could manage your wealth at will. Beware of that Facebook digital currency as well, same goal.""";;;;;;;;
"2020-12-08,khannasid2,""ECB President Christine Lagarde stated ,Bank may be ready to launch a digital currency in two to four years, viewed along with the public consultation on CBDC initiated by the ECB, suggests that EU is serious about launching an official digital currency to boost digital payments.""";;;;;;;;
"2020-12-07,SimonWa68015229,""@jowilliams293 @JuliaHB1 The Lancet coupled with the Uni of S.Calif have both published studies that say transmission of C19 through surfaces is basically unheard of. Even the B of E, desperate to get rid of cash and utter in a digital currency, said the same last week re: notes. This is more fear porn.""";;;;;;;;
"2020-12-07,dbizzy1,""@therealjayham In normal times very true, but these arenÉ??t normal times. Really understand what an economic reset combined w/ a new digital currency administered by 1 entity entails. Couple that w/ a probability of vaccine compliance for dispersal of funds. ???? CA, EUR, AUS theyÉ??re on their way""";;;;;;;;
2020-12-08,ApaWanqing,@zlj517 May digital currency bring down the dominance of the American dollar ???????Å???ç;;;;;;;;
2020-12-07,austinyeets,@itsovemusic I think the main thing is that nobody controls digital currency. ItÉ??s itÉ??s own thing. It takes the power away from governments and gives everyone a little more equal footing since governments canÉ??t just make the money machine go brrr whenever they feel like it;;;;;;;;
2020-12-08,Derek76067827,@CharlieEmma85 Yup- ID2020. First vax id - RFID chips to come. Been planned for many years.Then- digital currency. No more cash.100% media censorship. And depopulation. 10-15%.Straight from Bills mouth. Oh and thereÉ??s way more. YÉ??all better wake up. 2021 could be the worst year of your life.;;;;;;;;
"2020-12-08,Jerry_grey2002,""@AuntiesRcool @AbangC2 @ChinaBazzar @alisonkilling @ASPI_org I thought blockchain was about digital currency, I'm such a dolt!""";;;;;;;;
"2020-12-08,AbdullaAlSafin2,""@PiCoreTeam I am sending you 1??! Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/X5GzwakCkt and use my username (Safin1725) as your invitation code.""";;;;;;;;
"2020-12-07,molestika,""@amaloversclub @FNX_Exchange In relation to your idea of making FNX accessible globally, what digital currency should partners specifically buy/sell? @ijmsucre @Liweh5 @tagweap981""";;;;;;;;
"2020-12-08,WinstonWolfe581,""@drb6_15 @CNBCFastMoney @BKBrianKelly @PeterSchiff twitter bio only includes the hashtag #bitcoin has been a advocate of the digital currency, saying in 2018 the cryptocurrency will eventually become the worldÉ??s É??single currency.É?ù However the founder of Twitter said it could take a long as a decade.É?ù ";;;;;;;;
;;;;;;;;
"This is CIA level stuff.""";;;;;;;;
"2020-12-01,Stickyrice84,""@MCartar20 I am sending you 1??! Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/yme7AFLEG4 and use my username (PhamThiet) as your invitation code. https://t.co/KcqY6Kz2wf""";;;;;;;;
"2020-12-01,Stickyrice84,""@KOmukungu I am sending you 1??! Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/yme7AFLEG4 and use my username (PhamThiet) as your invitation code. https://t.co/OwygvWGQWP""";;;;;;;;
"2020-12-01,Stickyrice84,""@LoneChildMJB You can install Pi network and mine the Pi coint everyday. Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/yme7AFLEG4 and use my username (PhamThiet) as your invitation code. https://t.co/73qIz570AD""";;;;;;;;
"2020-12-02,Stickyrice84,""@Andama_jO @DoreenNasaasira I am sending you 1??! Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/yme7AFLEG4 and use my username (PhamThiet) as your invitation code. https://t.co/rSbGvF1hFr""";;;;;;;;
"2020-12-01,Stickyrice84,""@bismarckerisah I am sending you 1??! Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/yme7AFLEG4 and use my username (PhamThiet) as your invitation code. https://t.co/3gjtayevpy""";;;;;;;;
"2020-12-07,Stickyrice84,""@somegirlavery @ShataAb @Skosana_Nonhle @i_iamkhanyi @thandoyenkosi @vnetnou @Bhebhieeee @pelo_yagaclio @tswelomosenyi @kimsith0le @__Mphoe I am sending you 1??! Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/yme7AFLEG4 and use my username (PhamThiet) as your invitation code. https://t.co/9EdgBtDdP2""";;;;;;;;
"2020-12-03,Stickyrice84,""@Indonesia I am sending you 1??! Pi is a new digital currency developed by Stanford PhDs, with over 9 million members worldwide. To claim your Pi, follow this link https://t.co/yme7AFLEG4 and use my username (PhamThiet) as your invitation code. https://t.co/eaJM9c81GO""";;;;;;;;
